,Saliency,CREME,XSTREME,gene
267,-0.18758035,0.0,False,MYEOV
268,-0.72666514,0.0,False,MYEOV
269,-0.17191046,0.0,False,MYEOV
270,0.02956051,0.0,False,MYEOV
271,0.08492358,0.0,False,MYEOV
272,0.9264431,0.0,False,MYEOV
273,0.068676405,0.0,True,MYEOV
274,0.5089939,0.0,True,MYEOV
275,-0.18339711,0.0,True,MYEOV
276,0.33834964,0.0,True,MYEOV
277,-0.04989031,0.0,True,MYEOV
278,0.34375685,0.0,True,MYEOV
279,0.7409394,0.0,True,MYEOV
280,0.19317405,0.0,True,MYEOV
281,0.06622488,0.0,True,MYEOV
282,0.35082343,0.0,True,MYEOV
283,0.06808323,0.0,True,MYEOV
284,0.62907845,0.0,True,MYEOV
285,0.35295314,0.0,True,MYEOV
286,0.3859188,0.0,True,MYEOV
287,1.049644,0.0,True,MYEOV
288,0.80822384,0.0,True,MYEOV
289,0.8198268,0.0,True,MYEOV
290,0.85052,0.0,True,MYEOV
291,0.39572537,0.0,False,MYEOV
292,0.6047598,0.0,False,MYEOV
293,1.1189499,0.0,False,MYEOV
294,1.134968,0.0,False,MYEOV
295,0.8338319,0.0,False,MYEOV
296,0.43398565,0.0,False,MYEOV
297,-0.014952082,0.0,False,MYEOV
298,-0.32066122,0.0,False,MYEOV
299,1.2869887,0.0,False,MYEOV
300,-0.09755784,0.0,False,MYEOV
301,0.04876305,0.0,False,MYEOV
302,0.20759666,0.0,False,MYEOV
303,0.37584364,0.0,False,MYEOV
304,0.008775398,0.0,False,MYEOV
305,-0.54963535,0.0,False,MYEOV
306,-0.54904324,0.0,False,MYEOV
307,-0.23773311,0.0,False,MYEOV
308,-0.37684658,0.0,False,MYEOV
309,-0.11453366,0.0,False,MYEOV
310,0.26158065,0.0,False,MYEOV
311,0.51373196,0.0,False,MYEOV
312,0.78297627,0.0,False,MYEOV
313,0.09988581,0.0,False,MYEOV
314,0.19798246,0.0,False,MYEOV
315,0.28013596,0.0,False,MYEOV
316,0.40102348,0.0,False,MYEOV
317,-0.65678203,0.0,False,MYEOV
318,0.26849952,0.0,False,MYEOV
319,-0.19914928,0.0,False,MYEOV
320,-0.14492247,0.0,False,MYEOV
321,-0.33538395,0.0,False,MYEOV
322,-0.6172013,0.0,False,MYEOV
323,-0.09120672,0.0,False,MYEOV
324,-0.06280246,0.0,False,MYEOV
325,0.92710465,0.0,False,MYEOV
326,0.9100427,0.0,False,MYEOV
327,0.713802,0.0,False,MYEOV
328,0.85482603,0.0,False,MYEOV
329,0.64725244,0.0,False,MYEOV
330,1.0980114,0.0,False,MYEOV
331,0.46894228,0.0,False,MYEOV
332,-0.75740266,0.0,False,MYEOV
333,-0.46219257,0.0,False,MYEOV
334,-0.87993616,0.0,False,MYEOV
335,0.15086666,0.0,False,MYEOV
336,-0.5106521,0.0,False,MYEOV
337,-0.050480306,0.0,False,MYEOV
338,0.17714858,0.0,False,MYEOV
339,-0.16398713,0.0,False,MYEOV
340,-0.5479889,0.0,False,MYEOV
341,-0.39298707,0.0,False,MYEOV
342,-1.0396516,0.0,False,MYEOV
343,-0.8092327,0.0,False,MYEOV
344,-0.777271,0.0,False,MYEOV
345,0.036258206,0.0,False,MYEOV
346,0.12156449,0.0,False,MYEOV
347,0.74947256,0.0,False,MYEOV
348,-0.31470305,0.0,False,MYEOV
349,-0.11263497,0.0,False,MYEOV
350,-2.0814312,0.0,False,MYEOV
351,-1.9356213,0.0,False,MYEOV
352,-0.7611861,0.0,False,MYEOV
353,-1.1766846,0.0,False,MYEOV
354,-0.37758556,0.0,False,MYEOV
355,-0.25515276,0.0,False,MYEOV
356,-0.0050053177,0.0,False,MYEOV
357,-0.3000921,0.0,False,MYEOV
358,-0.5119436,0.0,False,MYEOV
359,-0.2034786,0.0,False,MYEOV
360,0.25480062,0.0,False,MYEOV
361,-0.019849079,0.0,False,MYEOV
362,-0.11632412,0.0,False,MYEOV
363,0.25507,0.0,False,MYEOV
364,-0.33866692,0.0,False,MYEOV
365,-0.022408105,0.0,False,MYEOV
366,-0.014117047,0.0,False,MYEOV
367,-0.44790226,0.0,False,MYEOV
368,-0.16898283,0.0,False,MYEOV
369,0.10664495,0.0,False,MYEOV
370,-0.6687536,0.0,False,MYEOV
371,-0.49927458,0.0,False,MYEOV
372,-0.8947998,0.0,False,MYEOV
373,-0.70495796,0.0,False,MYEOV
374,-0.9578258,0.0,False,MYEOV
375,-0.1698916,0.0,False,MYEOV
376,-0.1674881,0.0,False,MYEOV
377,-0.6327084,0.0,False,MYEOV
378,-0.39039147,0.0,True,MYEOV
379,-0.30200905,0.0,True,MYEOV
380,-0.062437426,0.0,True,MYEOV
381,0.1645776,0.0,True,MYEOV
382,0.103165336,0.0,True,MYEOV
383,0.063896134,0.0,True,MYEOV
384,-0.308589,0.0,True,MYEOV
385,-0.13175204,0.0,True,MYEOV
386,-0.30493557,0.0,True,MYEOV
387,-0.7571977,0.0,True,MYEOV
388,0.15955116,0.0,True,MYEOV
389,-0.51292086,0.0,True,MYEOV
390,-0.28838417,0.0,True,MYEOV
391,-1.0398002,0.0,True,MYEOV
392,-0.6661227,0.0,False,MYEOV
393,-0.38298962,0.0,False,MYEOV
394,-0.0876495,0.0,False,MYEOV
395,-0.23741032,0.0,False,MYEOV
396,0.119949125,0.0,False,MYEOV
397,0.2831787,0.0,False,MYEOV
398,0.33750802,0.0,False,MYEOV
399,-0.41208398,0.0,False,MYEOV
400,-0.028578997,0.0,False,MYEOV
401,-0.11742712,0.0,False,MYEOV
402,-0.01239034,0.0,False,MYEOV
403,-1.176513,0.0,False,MYEOV
404,-1.1486619,0.0,False,MYEOV
405,-0.66804993,0.0,False,MYEOV
406,-0.9708561,0.0,False,MYEOV
407,-0.2926628,0.0,False,MYEOV
408,-1.5893089,0.0,False,MYEOV
409,0.32947552,0.0,False,MYEOV
410,0.9017729,0.0,False,MYEOV
411,-0.3363525,0.0,False,MYEOV
412,0.5013569,0.0,False,MYEOV
413,0.09712755,0.0,False,MYEOV
414,0.040147737,0.0,False,MYEOV
415,0.5425337,0.0,False,MYEOV
416,0.0727943,0.0,False,MYEOV
417,-0.051904872,0.0,False,MYEOV
418,0.43976745,0.0,False,MYEOV
419,-0.90949607,0.0,False,MYEOV
420,-0.74407816,0.0,False,MYEOV
421,-0.45785564,0.0,False,MYEOV
422,-1.650987,0.0,False,MYEOV
423,-1.2926913,0.0,False,MYEOV
424,-1.3880929,0.0,False,MYEOV
425,-0.59622395,0.0,False,MYEOV
426,-0.74096066,0.0,False,MYEOV
427,-0.26434326,0.0,False,MYEOV
428,-1.0182161,0.0,False,MYEOV
429,-1.4219645,0.0,False,MYEOV
430,-1.3885059,0.0,False,MYEOV
431,-0.58882546,0.0,False,MYEOV
432,-0.7717787,0.0,False,MYEOV
433,-0.2855165,0.0,False,MYEOV
434,-0.5269781,0.0,False,MYEOV
435,-0.15258476,0.0,False,MYEOV
436,-0.2642288,0.0,False,MYEOV
437,0.37608412,0.0,False,MYEOV
438,0.16012363,0.0,False,MYEOV
439,-0.64736366,0.0,False,MYEOV
440,-0.49805638,0.0,False,MYEOV
441,-0.102286145,0.0,False,MYEOV
442,0.53268737,0.0,False,MYEOV
443,-0.47227085,0.0,False,MYEOV
444,-0.09243662,0.0,False,MYEOV
445,-0.4140423,0.0,False,MYEOV
446,-0.7300555,0.0,False,MYEOV
447,-0.5101914,0.0,False,MYEOV
448,-0.2709358,0.0,False,MYEOV
449,-0.6353773,0.0,False,MYEOV
450,-0.35834762,0.0,False,MYEOV
451,-0.99806285,0.0,False,MYEOV
452,-0.10641904,0.0,False,MYEOV
453,-0.90534395,0.0,True,MYEOV
454,-1.0899816,0.0,True,MYEOV
455,-1.2733316,0.0,True,MYEOV
456,-1.0002365,0.0,True,MYEOV
457,-1.1309605,0.0,True,MYEOV
458,-0.44579494,0.0,True,MYEOV
459,-1.3771698,0.0,True,MYEOV
460,-1.6925447,0.0,True,MYEOV
461,-1.5122983,0.0,True,MYEOV
462,-0.7302223,0.0,True,MYEOV
463,-0.9430409,0.0,True,MYEOV
464,-0.6169583,0.0,True,MYEOV
465,-0.81313103,0.0,True,MYEOV
466,-0.4673915,0.0,True,MYEOV
467,-1.2342312,0.0,False,MYEOV
468,-1.1841874,0.0,False,MYEOV
469,-1.4943177,0.0,False,MYEOV
470,-0.48093072,0.0,False,MYEOV
471,-0.7781795,0.0,False,MYEOV
472,0.1062511,0.0,False,MYEOV
473,-0.6726362,0.0,False,MYEOV
474,0.15118556,0.0,False,MYEOV
475,-0.33710635,0.0,False,MYEOV
476,-0.23067452,0.0,False,MYEOV
477,-0.74777234,0.0,False,MYEOV
478,-0.89985734,0.0,False,MYEOV
479,-0.6917309,0.0,False,MYEOV
480,-0.04123253,0.0,False,MYEOV
481,0.2867368,0.0,False,MYEOV
482,-0.07679296,0.0,False,MYEOV
483,0.15922877,0.0,False,MYEOV
484,-0.92148364,0.0,False,MYEOV
485,-0.73945343,0.0,False,MYEOV
486,-0.58716196,0.0,False,MYEOV
487,0.213458,0.0,False,MYEOV
488,2.7391186,0.0,False,MYEOV
489,-0.98005116,0.0,False,MYEOV
490,-0.5922026,0.0,False,MYEOV
491,-1.0718806,0.0,False,MYEOV
492,-2.8222418,0.0,False,MYEOV
493,1.6269099,0.0,False,MYEOV
494,0.49292883,0.0,False,MYEOV
495,0.20400122,0.0,False,MYEOV
496,0.5432927,0.0,False,MYEOV
497,-1.9130712,0.0,False,MYEOV
498,-1.3873008,0.0,False,MYEOV
499,3.4582634,0.0,False,MYEOV
500,0.7971134,1.0,False,MYEOV
501,1.722361,1.0,False,MYEOV
502,-1.8462386,1.0,False,MYEOV
503,-1.1629142,1.0,False,MYEOV
504,1.6277806,1.0,False,MYEOV
505,-0.27800846,1.0,False,MYEOV
506,2.1708388,1.0,False,MYEOV
507,2.8320487,1.0,False,MYEOV
508,1.0018946,1.0,False,MYEOV
509,2.8502476,1.0,False,MYEOV
510,-0.6737213,1.0,False,MYEOV
511,0.47241527,1.0,False,MYEOV
512,1.6546221,1.0,False,MYEOV
513,4.525881,1.0,False,MYEOV
514,8.00773,1.0,False,MYEOV
515,8.266396,1.0,False,MYEOV
516,0.16525772,1.0,False,MYEOV
517,-0.56148994,1.0,False,MYEOV
518,5.2624555,1.0,False,MYEOV
519,4.061973,1.0,False,MYEOV
520,9.310387,1.0,False,MYEOV
521,8.34391,1.0,False,MYEOV
522,8.19069,1.0,False,MYEOV
523,7.4572344,1.0,False,MYEOV
524,0.43104538,1.0,False,MYEOV
525,3.5782661,1.0,False,MYEOV
526,4.7864275,1.0,False,MYEOV
527,3.8260372,1.0,False,MYEOV
528,4.309226,1.0,False,MYEOV
529,4.8440504,1.0,False,MYEOV
530,3.78953,1.0,False,MYEOV
531,2.6382134,1.0,False,MYEOV
532,-2.0913253,1.0,False,MYEOV
533,-1.0489991,1.0,False,MYEOV
534,-5.39086,1.0,False,MYEOV
535,1.5320656,1.0,False,MYEOV
536,3.184574,1.0,False,MYEOV
537,1.0875187,1.0,False,MYEOV
538,-2.0868351,1.0,False,MYEOV
539,-1.0652909,1.0,False,MYEOV
540,1.3220319,1.0,False,MYEOV
541,-2.9459922,1.0,False,MYEOV
542,1.3423767,1.0,False,MYEOV
543,-1.7846456,1.0,False,MYEOV
544,0.4224268,1.0,False,MYEOV
545,4.368882,1.0,False,MYEOV
546,6.2247925,1.0,False,MYEOV
547,2.375174,1.0,False,MYEOV
548,-4.1718445,1.0,False,MYEOV
549,3.608301,1.0,False,MYEOV
550,-0.7536804,1.0,False,MYEOV
551,3.6926682,1.0,False,MYEOV
552,3.54408,1.0,False,MYEOV
553,4.9229026,1.0,False,MYEOV
554,0.9776516,1.0,True,MYEOV
555,-3.536565,1.0,True,MYEOV
556,3.7547207,1.0,True,MYEOV
557,6.5354075,1.0,True,MYEOV
558,7.992988,1.0,True,MYEOV
559,-0.6825714,1.0,True,MYEOV
560,0.16396165,1.0,True,MYEOV
561,-17.593195,1.0,True,MYEOV
562,-13.754644,1.0,True,MYEOV
563,-10.650945,1.0,True,MYEOV
564,-3.4343777,1.0,True,MYEOV
565,7.591351,1.0,True,MYEOV
566,-4.8099966,1.0,True,MYEOV
567,1.3349099,1.0,True,MYEOV
568,-5.0660334,1.0,False,MYEOV
569,-9.979416,1.0,False,MYEOV
570,-7.9165077,1.0,False,MYEOV
571,-14.054382,1.0,False,MYEOV
572,-1.3020135,1.0,False,MYEOV
573,-8.214121,1.0,False,MYEOV
574,5.0123825,1.0,False,MYEOV
575,-4.0254617,1.0,False,MYEOV
576,1.2935934,1.0,False,MYEOV
577,-20.723335,1.0,False,MYEOV
578,-23.342697,1.0,False,MYEOV
579,-30.543776,1.0,False,MYEOV
580,-17.158327,1.0,False,MYEOV
581,-11.791195,1.0,False,MYEOV
582,-3.9240417,1.0,False,MYEOV
583,-12.128381,1.0,False,MYEOV
584,10.772704,1.0,False,MYEOV
585,7.2969804,1.0,False,MYEOV
586,-3.491292,1.0,False,MYEOV
587,21.443506,1.0,False,MYEOV
588,17.791765,1.0,False,MYEOV
589,24.961561,1.0,True,MYEOV
590,18.338026,1.0,True,MYEOV
591,-5.690985,1.0,True,MYEOV
592,-1.874894,1.0,True,MYEOV
593,-16.368698,1.0,True,MYEOV
594,-7.018099,1.0,True,MYEOV
595,-5.6182637,1.0,True,MYEOV
596,-4.1285033,1.0,True,MYEOV
597,-8.615127,1.0,True,MYEOV
598,-9.747148,1.0,True,MYEOV
599,-8.379268,1.0,True,MYEOV
600,3.154785,1.0,True,MYEOV
601,-2.5824046,1.0,True,MYEOV
602,-6.279786,1.0,True,MYEOV
603,-9.300201,1.0,True,MYEOV
604,-10.214111,1.0,True,MYEOV
605,-7.7637777,1.0,True,MYEOV
606,-9.073431,1.0,True,MYEOV
607,-8.659925,1.0,True,MYEOV
608,-5.655441,1.0,False,MYEOV
609,-0.9042385,1.0,False,MYEOV
610,-2.5333457,1.0,False,MYEOV
611,4.438947,1.0,False,MYEOV
612,-3.6605248,1.0,False,MYEOV
613,-4.467062,1.0,False,MYEOV
614,-4.6051407,1.0,False,MYEOV
615,-6.8300877,1.0,False,MYEOV
616,-6.73498,1.0,False,MYEOV
617,-2.8993475,1.0,False,MYEOV
618,-1.8236237,1.0,False,MYEOV
619,-0.6306153,1.0,False,MYEOV
620,-5.0124617,1.0,False,MYEOV
621,-4.416704,1.0,False,MYEOV
622,-6.299522,1.0,False,MYEOV
623,-3.1993685,1.0,False,MYEOV
624,-0.36856544,1.0,False,MYEOV
625,-2.8591123,1.0,False,MYEOV
626,1.2193369,1.0,False,MYEOV
627,0.23528235,1.0,False,MYEOV
628,1.1291459,1.0,False,MYEOV
629,-0.56777257,1.0,False,MYEOV
630,-1.0595865,1.0,False,MYEOV
631,-2.8948631,1.0,False,MYEOV
632,-0.18034978,1.0,False,MYEOV
633,0.75248647,1.0,False,MYEOV
634,-0.30669117,1.0,False,MYEOV
635,2.5735972,1.0,False,MYEOV
636,-0.27512068,1.0,False,MYEOV
637,-1.3989863,1.0,False,MYEOV
638,-4.7631927,1.0,False,MYEOV
639,-4.1591,1.0,False,MYEOV
640,-2.132009,1.0,False,MYEOV
641,-1.6380056,1.0,False,MYEOV
642,-0.94906086,1.0,False,MYEOV
643,-0.34706968,1.0,True,MYEOV
644,3.0558445,1.0,True,MYEOV
645,1.2723668,1.0,True,MYEOV
646,-2.4623153,1.0,True,MYEOV
647,-1.601129,1.0,True,MYEOV
648,-1.0696915,1.0,True,MYEOV
649,-0.23471197,1.0,True,MYEOV
650,1.4965783,1.0,True,MYEOV
651,-3.3454723,1.0,True,MYEOV
652,3.677961,1.0,True,MYEOV
653,0.30624515,1.0,True,MYEOV
654,-1.1475586,1.0,True,MYEOV
655,1.627279,1.0,True,MYEOV
656,-0.67021257,1.0,True,MYEOV
657,0.27138674,1.0,True,MYEOV
658,-2.083015,1.0,True,MYEOV
659,-3.4355557,1.0,True,MYEOV
660,-2.708694,1.0,True,MYEOV
661,-1.527182,1.0,True,MYEOV
662,-0.62965333,1.0,False,MYEOV
663,0.30440632,1.0,False,MYEOV
664,-0.7318024,1.0,False,MYEOV
665,1.3993202,1.0,False,MYEOV
666,-1.9723548,1.0,False,MYEOV
667,0.38246542,1.0,False,MYEOV
668,-0.9506595,1.0,False,MYEOV
669,-3.9104197,1.0,False,MYEOV
670,-5.1029778,1.0,False,MYEOV
671,-0.6786616,1.0,False,MYEOV
672,-2.0979123,1.0,False,MYEOV
673,-0.77985305,1.0,False,MYEOV
674,0.34505492,1.0,False,MYEOV
675,0.6779904,1.0,False,MYEOV
676,-0.7978705,1.0,False,MYEOV
677,-1.3401127,1.0,False,MYEOV
678,0.30779022,1.0,False,MYEOV
679,1.9980092,1.0,False,MYEOV
680,1.9081635,1.0,False,MYEOV
681,-1.7832798,1.0,False,MYEOV
682,-1.020323,1.0,False,MYEOV
