,CREME score,CREME bps,Saliency score,Random score,XSTREME score,seq_id,cell_line
2,1.155395269393921,1000.0,0.5888819694519043,0.30612415075302124,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
3,1.1248676776885986,1500.0,0.5820903182029724,0.1341865509748459,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
4,1.0994778871536255,2000.0,0.32373571395874023,0.12551872432231903,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
5,1.0750541687011719,2500.0,0.26655900478363037,0.08522140234708786,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
6,1.0398354530334473,3000.0,0.19323374330997467,0.07644836604595184,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
7,0.9508126974105835,3500.0,0.14631718397140503,0.06972739100456238,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
8,0.9492499828338623,4000.0,0.11046875268220901,0.07573449611663818,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
9,0.7581110596656799,4500.0,0.09019337594509125,0.07816256582736969,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
10,0.08076038956642151,5000.0,0.08079887926578522,0.08079887926578522,0.115478724,COMMD6_chr13_75537841_-_105804_110804.pickle,PC-3
0,1.0,0.0,1.0000966787338257,1.0000966787338257,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
1,1.0258337259292603,500.0,0.9923447966575623,0.6591943502426147,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
2,1.044716238975525,1000.0,0.9666512608528137,0.2641579508781433,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
3,1.0432735681533813,1500.0,1.0202890634536743,0.16929841041564941,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
4,1.0409270524978638,2000.0,0.9221404790878296,0.16348882019519806,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
5,1.0360352993011475,2500.0,0.8163266181945801,0.14802749454975128,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
6,1.0218071937561035,3000.0,0.6744795441627502,0.1419295370578766,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
7,0.9822375774383545,3500.0,0.6526485681533813,0.1521865725517273,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
8,0.9315681457519531,4000.0,0.6443213820457458,0.15103450417518616,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
9,0.8878231644630432,4500.0,0.6438616514205933,0.15422220528125763,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
10,0.16754892468452454,5000.0,0.1676216870546341,0.1676216870546341,0.17265007,ADAMTSL1_chr9_18474168_+_110804_115804.pickle,PC-3
0,1.0,0.0,0.9999998807907104,0.9999998807907104,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
1,1.0267314910888672,500.0,1.5284852981567383,0.716128945350647,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
2,1.0454390048980713,1000.0,1.2146238088607788,0.4745950698852539,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
3,1.058145523071289,1500.0,0.7504156231880188,0.15343406796455383,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
4,1.0383524894714355,2000.0,0.5143166780471802,0.10641609877347946,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
5,0.9419011473655701,2500.0,0.44439011812210083,0.06861739605665207,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
6,1.094992995262146,3000.0,0.37170353531837463,0.0765620544552803,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
7,1.01399564743042,3500.0,0.2282106727361679,0.0721549317240715,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
8,0.7209599614143372,4000.0,0.20491397380828857,0.06901116669178009,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
9,0.4556773602962494,4500.0,0.11107887327671051,0.06338272988796234,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
10,,,0.06760931760072708,0.06760931760072708,0.10971036,GALE_chr1_23800754_-_100804_105804.pickle,PC-3
0,1.0,0.0,0.9999998807907104,0.9999998807907104,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
1,1.042013168334961,500.0,1.8680493831634521,0.8086506724357605,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
2,1.0718104839324951,1000.0,1.840617060661316,0.3340817987918854,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
3,1.038715124130249,1500.0,1.3448210954666138,0.14051032066345215,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
4,0.9654839038848877,2000.0,1.1245442628860474,0.053499408066272736,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
5,1.1808478832244873,2500.0,0.770996630191803,0.048444751650094986,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
6,1.1547884941101074,3000.0,0.46991676092147827,0.030618159100413322,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
7,1.0322493314743042,3500.0,0.32109421491622925,0.029339967295527458,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
8,0.7508406639099121,4000.0,0.18221920728683472,0.03656774386763573,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
9,0.2991131842136383,4500.0,0.06656506657600403,0.03199775516986847,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
10,,,0.03348422795534134,0.03348422795534134,0.03628619,NME6_chr3_48301394_-_100804_105804.pickle,PC-3
0,1.0,0.0,0.9999819993972778,0.9999819993972778,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
1,1.009813666343689,500.0,0.9333415627479553,0.4651297628879547,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
2,1.006509780883789,1000.0,0.8996829986572266,0.1628977507352829,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
3,0.9643683433532715,1500.0,0.8704349398612976,0.11048194020986557,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
4,0.9249968528747559,2000.0,0.7736623287200928,0.061625394970178604,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
5,1.0863232612609863,2500.0,0.6184898018836975,0.04138793423771858,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
6,1.1060630083084106,3000.0,0.4767783582210541,0.05808565020561218,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
7,1.0039085149765015,3500.0,0.2994281053543091,0.042117245495319366,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
8,0.8983563780784607,4000.0,0.21411390602588654,0.06325288861989975,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
9,0.44636237621307373,4500.0,0.16424508392810822,0.04984711483120918,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
10,,,0.06076488271355629,0.06076488271355629,0.13139823,TMEM92_chr17_50274465_+_100804_105804.pickle,PC-3
0,1.0,0.0,1.0003178119659424,1.0003178119659424,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
1,0.9682906270027161,500.0,0.9746921062469482,0.44543758034706116,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
2,0.9200321435928345,1000.0,0.8446851372718811,0.23197710514068604,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
3,1.0823677778244019,1500.0,0.7078210711479187,0.0926930233836174,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
4,1.1094783544540405,2000.0,0.5974469780921936,0.09414605051279068,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
5,1.0360116958618164,2500.0,0.41257697343826294,0.07685313373804092,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
6,0.9233369827270508,3000.0,0.30508410930633545,0.08628624677658081,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
7,0.7862445712089539,3500.0,0.2549164891242981,0.07187054306268692,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
8,0.5755892395973206,4000.0,0.17923593521118164,0.10759842395782471,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
9,,,0.12804238498210907,0.08546518534421921,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
10,,,0.10483395308256149,0.10483395308256149,0.07988247,DNASE1L1_chrX_154409254_-_100804_105804.pickle,PC-3
0,1.0,0.0,0.9996806383132935,0.9996806383132935,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
1,1.162399172782898,500.0,1.4234808683395386,0.31264546513557434,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
2,1.191152811050415,1000.0,1.4845149517059326,0.061242636293172836,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
3,1.1386587619781494,1500.0,1.0865174531936646,0.04752471670508385,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
4,1.0448471307754517,2000.0,1.120962381362915,0.06586344540119171,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
5,0.9821256399154663,2500.0,1.0949852466583252,0.05574895069003105,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
6,1.4329110383987427,3000.0,0.9991883039474487,0.05497134104371071,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
7,1.344151258468628,3500.0,0.7825788259506226,0.054477956146001816,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
8,1.3189433813095093,4000.0,0.6324769258499146,0.03598807007074356,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
9,0.8652212023735046,4500.0,0.544407069683075,0.07057502865791321,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
10,0.049099456518888474,5000.0,0.049016907811164856,0.049016907811164856,0.08201819,ANXA8L1_chr10_46375675_+_100804_105804.pickle,PC-3
0,1.0,0.0,1.0001744031906128,1.0001744031906128,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
1,1.047135353088379,500.0,1.9239823818206787,0.20227457582950592,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
2,1.0786465406417847,1000.0,1.6125773191452026,0.08806013315916061,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
3,1.0977078676223755,1500.0,1.4394102096557617,0.0971134752035141,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
4,1.0873618125915527,2000.0,1.2216403484344482,0.08054802566766739,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
5,1.0531901121139526,2500.0,1.0675652027130127,0.06670109182596207,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
6,1.0037195682525635,3000.0,1.1746459007263184,0.08393549919128418,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
7,0.9410251975059509,3500.0,0.9890902042388916,0.06262852251529694,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
8,1.2005808353424072,4000.0,0.8760955929756165,0.06467247009277344,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
9,1.1397053003311157,4500.0,0.669462263584137,0.08245749771595001,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
10,0.08206652104854584,5000.0,0.08203557133674622,0.08203557133674622,0.0850244,GEM_chr8_94262319_-_100804_105804.pickle,PC-3
0,1.0,0.0,0.9998120665550232,0.9998120665550232,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
1,0.9715244174003601,500.0,1.2519373893737793,0.30414441227912903,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
2,0.9379702210426331,1000.0,0.8662691712379456,0.13937583565711975,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
3,1.0791751146316528,1500.0,0.6665491461753845,0.09130176901817322,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
4,1.0635603666305542,2000.0,0.5022774338722229,0.08607862144708633,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
5,1.0340111255645752,2500.0,0.39521920680999756,0.0810813307762146,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
6,0.9573187828063965,3000.0,0.28730711340904236,0.0744120180606842,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
7,0.8547458052635193,3500.0,0.20473593473434448,0.09565605968236923,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
8,0.6579142212867737,4000.0,0.2152601033449173,0.07583837956190109,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
9,,,0.15089455246925354,0.06971925497055054,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
10,,,0.06879203021526337,0.06879203021526337,0.07903804,ENSG00000290146_chr12_6970920_+_100804_105804.pickle,PC-3
0,1.0,0.0,0.9999715089797974,0.9999715089797974,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
1,1.0635396242141724,500.0,0.5855793356895447,0.6176022291183472,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
2,1.1197038888931274,1000.0,0.6210610270500183,0.3158523738384247,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
3,1.124177098274231,1500.0,0.580326497554779,0.18880027532577515,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
4,1.098904013633728,2000.0,0.568809449672699,0.15832801163196564,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
5,1.0544401407241821,2500.0,0.5222007036209106,0.13006334006786346,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
6,0.9437633752822876,3000.0,0.39348313212394714,0.1225673034787178,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
7,0.8557878732681274,3500.0,0.3222801387310028,0.10424459725618362,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
8,0.7618361115455627,4000.0,0.25502246618270874,0.10368026793003082,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
9,0.6165879964828491,4500.0,0.21250228583812714,0.09659809619188309,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
10,,,0.08957430720329285,0.08957430720329285,0.10910196,SIRT3_chr11_236352_-_100804_105804.pickle,PC-3
0,1.0,0.0,1.0,1.0,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
1,1.0430569648742676,500.0,1.4142837524414062,0.26596885919570923,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
2,1.0808693170547485,1000.0,1.3053473234176636,0.17759430408477783,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
3,1.0953062772750854,1500.0,1.0315889120101929,0.0582800954580307,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
4,1.0947585105895996,2000.0,0.5352655649185181,0.028657855466008186,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
5,1.040094017982483,2500.0,0.47465941309928894,0.03100196272134781,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
6,0.9083330035209656,3000.0,0.4995577037334442,0.030974121764302254,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
7,1.0688313245773315,3500.0,0.40206798911094666,0.024303292855620384,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
8,0.9707196950912476,4000.0,0.2696203887462616,0.025124814361333847,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
9,0.5787754058837891,4500.0,0.16433699429035187,0.0280561912804842,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
10,,,0.035950735211372375,0.035950735211372375,0.03801426,CDH13_chr16_82626969_+_100804_105804.pickle,PC-3
0,1.0,0.0,1.0000406503677368,1.0000406503677368,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
1,0.9902835488319397,500.0,1.227204442024231,0.17148561775684357,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
2,0.9393584728240967,1000.0,1.183279275894165,0.1384587436914444,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
3,1.434662103652954,1500.0,1.0959752798080444,0.08152856677770615,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
4,1.4948564767837524,2000.0,0.6002286076545715,0.04304458573460579,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
5,1.4552918672561646,2500.0,0.3818817734718323,0.007314631249755621,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
6,1.2014050483703613,3000.0,0.1848209649324417,0.007273203227669001,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
7,1.001112937927246,3500.0,0.06986002624034882,0.0060525196604430676,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
8,0.6276453733444214,4000.0,0.05598236992955208,0.008486349135637283,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
9,,,0.029375633224844933,0.0037082666531205177,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
10,,,0.00300119468010962,0.00300119468010962,0.01870914,NUP85_chr17_75205706_+_100804_105804.pickle,PC-3
0,1.0,0.0,1.000089406967163,1.000089406967163,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
1,1.0713603496551514,500.0,1.73202645778656,0.8125824332237244,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
2,1.1144367456436157,1000.0,1.500809907913208,0.3654293119907379,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
3,1.0725693702697754,1500.0,1.3746010065078735,0.13955891132354736,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
4,1.0362656116485596,2000.0,1.1092830896377563,0.1219387874007225,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
5,0.9657047986984253,2500.0,0.8267619013786316,0.09145413339138031,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
6,1.1018799543380737,3000.0,0.544791579246521,0.06485845893621445,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
7,1.022377610206604,3500.0,0.5015964508056641,0.0820234939455986,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
8,0.7539896368980408,4000.0,0.22146639227867126,0.0645347312092781,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
9,0.4982792139053345,4500.0,0.1960056722164154,0.06402231752872467,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
10,,,0.07460960000753403,0.07460960000753403,0.05790882,MKS1_chr17_58219255_-_100804_105804.pickle,PC-3
0,1.0,0.0,0.9999217987060547,0.9999217987060547,0.058868777,DKK1_chr10_52314280_+_100804_105804.pickle,PC-3
1,1.0098551511764526,500.0,1.671635627746582,0.22491209208965302,0.058868777,DKK1_chr10_52314280_+_100804_105804.pickle,PC-3
2,1.005516767501831,1000.0,1.5403732061386108,0.13606928288936615,0.058868777,DKK1_chr10_52314280_+_100804_105804.pickle,PC-3
